business_id,total_review_count,fake_review_count,real_review_count,avg_stars,adj_avg_stars,fake_review_pct,stars_delta,metro,name,state,zipcode,categories
brIclVSS0TqORyRYhwU85g,12,9,3,2.17,1.67,0.75,0.5,Indianapolis,Jones Movers,IN,46239,"Local Services, Self Storage, Packing Services, Home Services, Movers"
brhWYRpbl6rJ8grRkXJtRw,18,4,14,3.72,3.79,0.22,-0.06999999999999984,Nashville,Bellevue Family YMCA & Fifty Forward J.L. Turner Lifelong Ctr,TN,37221,"Gyms, Child Care & Day Care, Fitness & Instruction, Active Life, Local Services"
brmnyIMojQTgyFC_WKCuiQ,14,2,12,3.71,3.83,0.14,-0.1200000000000001,Indianapolis,Disc Replay Movies Music & Games,IN,46250,"Music & DVDs, Books, Mags, Music & Video, Videos & Video Game Rental, Shopping"
bs9-DgHqLi6zH0R0KJlgrg,24,9,15,2.83,3.07,0.38,-0.23999999999999977,Indianapolis,PetSmart,IN,46260,"Pets, Pet Services, Pet Stores, Pet Training, Pet Sitting, Pet Groomers"
bsUZVF1WNrrwXvkAhoKRaQ,165,45,120,3.64,3.6,0.27,0.040000000000000036,Nashville,The Rutledge,TN,37607,"Sushi Bars, Nightlife, American (New), American (Traditional), Salad, Bars, Restaurants, Sandwiches"
bsr3UnQoHjkUMorf4pq5vw,6,0,6,3.0,3.0,0.0,0.0,Nashville,Wasabassco Burlesque,TN,37203,"Arts & Entertainment, Performing Arts, Cultural Center, Nightlife, Adult Entertainment"
bsumxuX4XOeJGTmc_ttm7g,315,35,280,3.87,3.85,0.11,0.020000000000000018,Indianapolis,Small Batch Soups by Soupremacy,IN,46204,"Restaurants, Sandwiches, Soup, Salad, Breakfast & Brunch"
btSVzz8X49MmJyDkBlfoow,28,12,16,4.96,4.94,0.43,0.019999999999999574,Indianapolis,BlueWall Virtual Reality,IN,46250,"Arts & Entertainment, Recreation Centers, Virtual Reality Centers, Venues & Event Spaces, Event Planning & Services, Active Life"
btXbzG_tIkCQa3_sDn8JRA,7,0,7,2.86,2.86,0.0,0.0,Indianapolis,Burger King,IN,46221,"Fast Food, Hot Dogs, Restaurants, Burgers"
btYaUVUwPnyYIu097l-RSg,23,7,16,4.17,4.38,0.3,-0.20999999999999996,Indianapolis,El Pollo Tapatio,IN,46254,"Restaurants, Mexican"
bt_PYIy_qqWkAIDUzbnAwA,29,2,27,3.97,3.89,0.07,0.08000000000000007,Indianapolis,Kroger,IN,46217,"Grocery, Food, Florists, Shopping, Photography Stores & Services, Flowers & Gifts"
btav3zIj7aZYCU910qJkdQ,11,2,9,4.64,4.56,0.18,0.08000000000000007,Nashville,Smiles by Songstad,TN,37215,"Oral Surgeons, Health & Medical, Cosmetic Dentists, Dentists, General Dentistry"
bteXfO9MYDfopiQ0fON9RA,8,3,5,4.5,5.0,0.38,-0.5,Nashville,RDR Auto Works,TN,37207,"Automotive, Body Shops"
bu79OfbG6B3dAAfUhBmQIA,6,1,5,3.5,4.0,0.17,-0.5,Nashville,Drakes Creek Marine Works,TN,37075,"Boat Dealers, Automotive, Active Life, Boating"
buK9hg-3CS7Ry7axXEFFOQ,194,41,153,3.58,3.75,0.21,-0.16999999999999993,Indianapolis,Hollyhock Hill,IN,46240,"Party & Event Planning, Caterers, American (New), Event Planning & Services, Venues & Event Spaces, Food, Southern, American (Traditional), Comfort Food, Restaurants, Chicken Wings, Chicken Shop, Tea Rooms, Nightlife, Bars"
buMGxAr6-nYTjHQwI12C2g,12,7,5,1.17,1.0,0.58,0.16999999999999993,Nashville,Medical Necessities,TN,37203,
buf6R5HkCnsaSb_V5nyg9A,5,3,2,1.4,2.0,0.6,-0.6000000000000001,Indianapolis,Parkside at Castleton Square,IN,46250,"Home Services, Apartments, Real Estate"
busrTWT7Umr-CrTYuadNKQ,37,5,32,4.32,4.34,0.14,-0.019999999999999574,Nashville,Dairy King,TN,37217,"Event Planning & Services, Restaurants, Food, American (Traditional), Ice Cream & Frozen Yogurt, Caterers"
buwWnrdBLnkJ5KwK0UJmCg,15,7,8,3.33,3.38,0.47,-0.04999999999999982,Nashville,Everything Weapons,TN,37027,"Gun/Rifle Ranges, Guns & Ammo, Active Life, Shopping"
bv4tia5LNoumQTkkEN2f8A,14,0,14,2.93,2.93,0.0,0.0,Indianapolis,CVS Pharmacy,IN,46204,"Food, Shopping, Pharmacy, Convenience Stores, Health & Medical, Drugstores"
bvA6-yas49ezDM5xHc9FbA,48,17,31,2.04,2.23,0.35,-0.18999999999999995,Nashville,Chili's,TN,37216,"Restaurants, Tex-Mex, Nightlife, American (Traditional), Bars"
bvYF_cSPG0hgz7_Mzza0Uw,8,6,2,5.0,5.0,0.75,0.0,Nashville,Nesting Project,TN,37135,"Shopping, Embroidery & Crochet, Customized Merchandise, Local Services, Screen Printing/T-Shirt Printing, Flowers & Gifts, Event Planning & Services, Cards & Stationery, Arts & Crafts"
bvlFmfqEbK_PqOSxbTkTxA,116,69,47,1.42,1.74,0.59,-0.32000000000000006,Nashville,Greenway Home Services,TN,37217,"Plumbing, Interior Design, Appliances & Repair, Heating & Air Conditioning/HVAC, Contractors, Home Services, Local Services"
bvm2HZYlGA_OHm3RNfCJbQ,8,1,7,4.12,4.0,0.12,0.1200000000000001,Nashville,Holiday Inn Express & Suites Nashville MetroCenter Downtown,TN,37208,"Hotels, Hotels & Travel, Event Planning & Services"
bvzqoN1dM5vBCjD1lY5snw,13,3,10,3.23,3.5,0.23,-0.27,Indianapolis,Petco,IN,46032,"Pet Services, Pets, Pet Training, Pet Stores, Pet Groomers"
bwC8mORAudXHQmbQSbrO6A,23,7,16,3.13,3.0,0.3,0.1299999999999999,Indianapolis,Mediterra,IN,46220,"Mediterranean, Jazz & Blues, Seafood, Nightlife, Food, Arts & Entertainment, Restaurants, Dance Clubs"
bwO7G61pReoAXKKTmbjb_w,11,6,5,2.45,3.2,0.55,-0.75,Indianapolis,Midwest Remediation,IN,46236,"Damage Restoration, Contractors, Local Services, Home Cleaning, Carpeting, Home Services, Hazardous Waste Disposal, Air Duct Cleaning, Biohazard Cleanup"
bx2xq6H2AT8nOfK4dBDKhg,8,2,6,3.38,4.17,0.25,-0.79,Nashville,Southeastern Dental Group,TN,37115,"Health & Medical, Dentists, Cosmetic Dentists, General Dentistry"
bxS6WyZO_s7x-JY-P1m0tQ,58,13,45,4.05,4.13,0.22,-0.08000000000000007,Indianapolis,Buck Creek Winery,IN,46259,"Food, Wineries, Arts & Entertainment"
bxbeVqUebPHmU38tdDRayA,6,2,4,5.0,5.0,0.33,0.0,Indianapolis,Cheveux Salon & Spa,IN,46077,"Hair Removal, Waxing, Shopping, Beauty & Spas, Hair Salons, Hair Stylists, Art Galleries, Arts & Entertainment, Eyelash Service, Nail Salons"
bxcTS-EaL510QYmIO6x8fQ,6,2,4,2.0,2.5,0.33,-0.5,Nashville,Sears Auto Center,TN,37221,"Automotive, Auto Repair, Oil Change Stations, Tires"
bxyT4iNcdnfHvPyc6NTBIw,33,8,25,2.79,3.16,0.24,-0.3700000000000001,Indianapolis,Chipotle Mexican Grill,IN,46224,"Fast Food, Mexican, Restaurants"
by4ujtBTb4Ee0F9ycCG5NA,5,2,3,5.0,5.0,0.4,0.0,Nashville,Upstage Limo Nashville,TN,37203,"Hotels & Travel, Transportation, Limos"
by9BDkPmCju0PGMq4n_f_g,7,0,7,1.86,1.86,0.0,0.0,Indianapolis,Jumbo's In The Market,IN,46204,"Restaurants, Sandwiches"
by9qPH8Hfg6XhzyLwjbWvg,6,2,4,4.33,4.0,0.33,0.33000000000000007,Indianapolis,Acme Plumbing,IN,46226,"Home & Garden, Plumbing, Home Services, Kitchen & Bath, Shopping, Septic Services, Local Services, Building Supplies"
byIGo_rwmoWEd6J7AsrDoQ,47,5,42,3.53,3.64,0.11,-0.11000000000000032,Indianapolis,Culver's,IN,46142,"Burgers, Food, Fast Food, Restaurants, Ice Cream & Frozen Yogurt"
byKTdpw1FyvR7fMfNSOQCg,27,0,27,4.85,4.85,0.0,0.0,Indianapolis,West Park,IN,46290,"Active Life, Playgrounds, Parks, Hiking"
byPSaXuK8HwXsFqvt7MHAQ,5,1,4,4.0,3.75,0.2,0.25,Indianapolis,FreeStyle Cupcake Bar,IN,46229,"Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts, Cupcakes"
byeXEAUQCu6RDHbBy9N0lw,10,1,9,3.8,3.67,0.1,0.1299999999999999,Nashville,Faboo Cakes,TN,37075,"Bakeries, Food, Desserts"
byoDydOvUHzbSv4VtD9Cpw,36,10,26,2.06,2.19,0.28,-0.1299999999999999,Nashville,Jersey Mike's Subs,TN,37228,"Sandwiches, Restaurants, Fast Food, Delis"
byppx8HFhHHJfnqAkXJxGw,7,0,7,4.86,4.86,0.0,0.0,Nashville,Tchoupitoulas Street Snowballs,TN,37064,"Food, Ice Cream & Frozen Yogurt, Shaved Snow, Food Trucks"
bzldjIZDjIvS8vHTMRqNOQ,284,48,236,3.43,3.43,0.17,0.0,Indianapolis,BJ's Restaurant & Brewhouse,IN,46143,"Breweries, Pizza, American (New), Nightlife, Food, American (Traditional), Bars, Restaurants"
c-IgS6Pk6vMyax7Rbr38eA,288,42,246,4.12,4.11,0.15,0.009999999999999787,Indianapolis,Barbecue and Bourbon,IN,46224,"American (New), Restaurants, Cocktail Bars, Barbeque, Bars, Nightlife"
c-vU89IMyKbDxPg0YMSVxQ,115,57,58,2.28,2.83,0.5,-0.5500000000000003,Nashville,Piranha's Bar & Grill,TN,37201,"American (Traditional), Bars, Restaurants, Dive Bars, Nightlife, Sports Bars"
c-xowqoEreGIWP_iQQ5GYg,24,6,18,2.29,2.61,0.25,-0.31999999999999984,Nashville,Dirty Car,TN,37013,"Automotive, Auto Detailing, Car Wash"
c-yMshzPRlGL6cRtEa9BYg,6,2,4,2.33,3.0,0.33,-0.6699999999999999,Nashville,Sharper Impressions Painting,TN,37027,"Home Services, Painters"
c0NhovcAGJHBrPzilAfGCA,98,29,69,4.39,4.42,0.3,-0.03000000000000025,Indianapolis,Shane Co.,IN,46256,"Jewelry, Local Services, Jewelry Repair, Shopping"
c0Q1Lkam-c50IWcHZcNl-A,10,3,7,3.4,3.29,0.3,0.10999999999999988,Indianapolis,Extra Space Storage,IN,46280,"Local Services, Self Storage"
c0oGJLLYMMNv6xSeDyoKEg,9,1,8,3.89,3.75,0.11,0.14000000000000012,Nashville,Goodlettsville Antique Mall,TN,37072,"Antiques, Shopping, Used, Vintage & Consignment, Fashion"
c1-LgoUcXYtw_zVt3FSwSg,139,5,134,4.55,4.57,0.04,-0.020000000000000462,Indianapolis,Trader Joe's,IN,46268,"Beer, Wine & Spirits, Flowers & Gifts, Shopping, Specialty Food, Florists, Vitamins & Supplements, Food, Grocery"
c1D7T81Yn37XxTtmncp8Ug,332,58,274,3.55,3.6,0.17,-0.050000000000000266,Nashville,FLIP burger boutique,TN,37209,"Restaurants, Burgers"
c1DB8BU8M3oDRTHr3KgaQA,100,6,94,3.31,3.36,0.06,-0.04999999999999982,Indianapolis,Cancun Mexican Restaurant,IN,46033,"Mexican, Restaurants"
c1hJ_412NqMdFP6Tn_nv2g,6,2,4,2.67,2.5,0.33,0.16999999999999993,Nashville,Granny's Brier Patch,TN,37073,"Restaurants, Southern, Sandwiches, American (Traditional)"
c1kkbCvr4_PEjPtIMqpj8g,10,0,10,4.9,4.9,0.0,0.0,Indianapolis,Williams Park,IN,46112,"Basketball Courts, Playgrounds, Active Life, Parks"
c2CvYlRRcA17h-UVyBFd8w,109,27,82,3.92,4.05,0.25,-0.1299999999999999,Indianapolis,Red's Classic Barber Shop,IN,46204,"Beauty & Spas, Barbers"
c2D75MRQu30g9VWasbyrkQ,15,3,12,3.47,3.42,0.2,0.050000000000000266,Indianapolis,Which Wich,IN,46038,"Sandwiches, Restaurants"
c2sd4pkdPKYLJHNm20SGTg,6,2,4,5.0,5.0,0.33,0.0,Nashville,The Pilates Place,TN,37221,"Pilates, Yoga, Barre Classes, Fitness & Instruction, Trainers, Active Life"
c2vjRm1ZX-6ETZgUIZ5mXA,35,12,23,4.51,4.43,0.34,0.08000000000000007,Nashville,Discount Tire,TN,37089,"Wheel & Rim Repair, Auto Parts & Supplies, Tires, Automotive"
c32mGy62lMCp-ltl0Rcc5g,37,11,26,3.57,3.19,0.3,0.3799999999999999,Nashville,Phillyman Cheesesteak,TN,37219,"American (Traditional), Food, Restaurants, Cheesesteaks, American (New), Italian, Seafood"
c35g1PXHxUBhq8odlueWyQ,23,12,11,3.04,2.64,0.52,0.3999999999999999,Indianapolis,Colerain Family RV - Indianapolis,IN,46203,"Auto Repair, Recreation Centers, RV Dealers, Auto Parts & Supplies, Active Life, Body Shops, Automotive, RV Repair"
c36bfaj1T2SNpUMNMFY9Cg,28,11,17,2.93,3.35,0.39,-0.41999999999999993,Nashville,American Family Care,TN,37221,"Family Practice, Home Health Care, Urgent Care, Health & Medical, Medical Centers, Doctors"
c3QxX3toWdqJnKQmmIliRQ,112,33,79,4.0,3.96,0.29,0.040000000000000036,Nashville,Honky Tonk - The Twelve Thirty Club,TN,37203,"American (Traditional), Restaurants, Cocktail Bars, Bars, Nightlife"
c3WKZO5vtv61xYQTt0TnNw,90,16,74,4.49,4.53,0.18,-0.040000000000000036,Indianapolis,Taco & Burrito Place,IN,46205,"Restaurants, Mexican"
c3Z0Hm-N2FCwpfLtVVzyLg,25,2,23,4.32,4.3,0.08,0.020000000000000462,Nashville,Manna,TN,37203,"Restaurants, Korean"
c3fN2G6qGGOuTMFt6zszFA,17,11,6,1.71,1.67,0.65,0.040000000000000036,Indianapolis,Extreme Auto Sales Service & Window Tinting,IN,46168,"Auto Detailing, Auto Parts & Supplies, Auto Customization, Oil Change Stations, Car Stereo Installation, Car Window Tinting, Auto Glass Services, Automotive, Home Window Tinting, Tires, Auto Repair, Home Services"
c3qh1CrFcRu367KGKbUgcQ,5,1,4,2.8,2.25,0.2,0.5499999999999998,Nashville,Fluf Cleaners,TN,37075,"Local Services, Laundry Services, Dry Cleaning & Laundry, Dry Cleaning"
c3zJprDTjvyswe2X74Cd_g,19,4,15,1.37,1.47,0.21,-0.09999999999999987,Nashville,Shoney's,TN,37209,"Buffets, Restaurants"
c40dCuHgq10g5GhiKXqvoA,50,10,40,3.4,3.98,0.2,-0.5800000000000001,Indianapolis,Crew Carwash,IN,46204,"Automotive, Car Wash"
c4136XBtujqP1a3zYo8W-Q,22,12,10,2.55,3.5,0.55,-0.9500000000000002,Nashville,Paradise Nails & Spa,TN,37086,"Nail Salons, Beauty & Spas"
c49PjY4RN_GH8zAxtEHuaQ,46,8,38,4.57,4.66,0.17,-0.08999999999999986,Indianapolis,Witch Hazel,IN,46202,"Beauty & Spas, Hair Salons"
c4BCNSLB4tKZc-ega71N5Q,6,4,2,3.67,1.0,0.67,2.67,Indianapolis,Keller & Keller,IN,46208,"Professional Services, Medical Law, Personal Injury Law, Lawyers, Social Security Law"
c4IkL2K64JeFC7kcnbupsw,80,22,58,2.65,2.98,0.28,-0.33000000000000007,Nashville,Chipotle Mexican Grill,TN,37027,"Mexican, Restaurants, Fast Food"
c4reV-FEhUoKwxNHhy_Hzw,5,0,5,4.0,4.0,0.0,0.0,Indianapolis,Zoe's Yogurt Village,IN,46220,"Ice Cream & Frozen Yogurt, Food"
c4sZmWea1ULin4AsX1wp0A,10,4,6,2.6,3.0,0.4,-0.3999999999999999,Indianapolis,Subway,IN,46220,"Sandwiches, Fast Food, Restaurants"
c4xnjEDYBNg0koleXZZZAg,11,1,10,3.18,3.0,0.09,0.18000000000000016,Nashville,Iroquois Steeplechase,TN,37609,"Local Flavor, Active Life, Horse Racing"
c4yb5KxSA05r7vf3bcdTGA,7,4,3,3.43,4.0,0.57,-0.5699999999999998,Nashville,EarthWise Pet Sobro,TN,37213,"Pet Groomers, Pets, Pet Services, Pet Stores"
c5BT6OZTAJiIS3X9WZfIBw,11,4,7,2.73,3.71,0.36,-0.98,Indianapolis,Dr. Tavel Family Eye Care,IN,46143,"Ophthalmologists, Health & Medical, Doctors, Shopping, Optometrists, Eyewear & Opticians"
c5CA8uSN0oZsxtz8t92uSA,243,38,205,3.94,3.97,0.16,-0.03000000000000025,Indianapolis,Wild Eggs,IN,46038,"Sandwiches, Restaurants, Gluten-Free, Breakfast & Brunch"
c5TgDR7ROgkwPMXxtGDiag,73,16,57,2.99,3.26,0.22,-0.2699999999999996,Nashville,Panera Bread,TN,37212,"Salad, Food, Restaurants, Bakeries, Bagels, Soup, Desserts, Breakfast & Brunch, Sandwiches"
c5To1BecWJRqg_nCUBSsZg,6,1,5,4.5,4.4,0.17,0.09999999999999964,Indianapolis,Eyebrows Gallery,IN,46227,"Eyelash Service, Shopping, Eyebrow Services, Beauty & Spas, Cosmetics & Beauty Supply, Hair Removal"
c5arB8bM3H0ochK8BBK0qg,24,1,23,3.29,3.39,0.04,-0.10000000000000009,Nashville,4 Way Market,TN,37206,"Grocery, Convenience Stores, Food"
c5vToRxz_e8DNV2oD3xzog,91,13,78,3.12,3.19,0.14,-0.06999999999999984,Nashville,El Palenque,TN,37215,"Mexican, Restaurants"
c5zCZbqxx09GjNo5O8UcVg,213,24,189,4.22,4.21,0.11,0.009999999999999787,Nashville,Southside Grill,TN,37211,"Breakfast & Brunch, Seafood, Barbeque, American (New), Restaurants, Wineries, Steakhouses, Arts & Entertainment, Food"
c6-LzX7MAFTXyY4AZFi1cw,8,1,7,5.0,5.0,0.12,0.0,Nashville,Barber ND,TN,37064,"Beauty & Spas, Barbers"
c662ZYbdis_uGMZ_c2bqXA,22,6,16,3.05,3.31,0.27,-0.26000000000000023,Indianapolis,Ping's Tree Service,IN,46254,"Home Services, Home & Garden, Landscaping, Shopping, Local Services, Tree Services, Pest Control, Nurseries & Gardening, Snow Removal"
c6GTImF01z981_BNJIye2g,49,6,43,4.76,4.72,0.12,0.040000000000000036,Indianapolis,Chef JJ's Back Yard,IN,46220,"Event Planning & Services, Restaurants, Venues & Event Spaces, American (New), Shopping, Tapas/Small Plates"
c6KBalkSBwFQUxu3XF0RVg,14,4,10,3.57,4.2,0.29,-0.6300000000000003,Indianapolis,Reynolds,IN,46038,"Local Services, Home & Garden, Farming Equipment, Shopping, Farm Equipment Repair"
c6M48C5AdgZcfJhnWeEyOQ,11,8,3,1.64,2.0,0.73,-0.3600000000000001,Indianapolis,Circle City Appliance Repair,IN,46142,"Home & Garden, Home Services, Appliances & Repair, Heating & Air Conditioning/HVAC, Local Services, Shopping, Appliances"
c6T-HO6yGBKWMVHqXcxrUg,6,2,4,2.5,2.25,0.33,0.25,Indianapolis,Southside Foot Clinic,IN,46237,"Health & Medical, Podiatrists, Doctors"
c6fWBSm-EHVwyFszTC5Mhw,242,62,180,3.67,3.82,0.26,-0.1499999999999999,Nashville,Del Frisco's Grille,TN,37203,"Bars, Nightlife, Restaurants, American (New), Steakhouses"
c6hWRqafQMueVq9WWBp0VA,10,4,6,4.8,5.0,0.4,-0.20000000000000018,Nashville,Luna Llena Taqueria,TN,37208,"Mexican, Restaurants, Tacos, Breakfast & Brunch"
c6xOzTbNqD-1g9PoxAh4DQ,37,6,31,3.08,3.03,0.16,0.050000000000000266,Nashville,The Wine Loft,TN,37203,"Tapas Bars, Music Venues, Restaurants, Arts & Entertainment, Wine Bars, Bars, Nightlife"
c73HdE28kBVvarzt5kKFyA,10,4,6,4.1,4.33,0.4,-0.23000000000000043,Indianapolis,The Glass Guru of Indy South,IN,46237,"Door Sales/Installation, Windows Installation, Home Services, Glass & Mirrors, Professional Services"
c777OcBdsqSqGx0EyuCkAA,19,1,18,3.42,3.56,0.05,-0.14000000000000012,Indianapolis,Petco,IN,46227,"Pet Training, Pet Groomers, Pet Services, Pet Sitting, Pets, Pet Stores"
c77Ay_H30p8q0OEsZjMfOw,86,41,45,2.85,3.22,0.48,-0.3700000000000001,Nashville,Benchmark Sports Pub & Eatery,TN,37064,"Nightlife, Sports Bars, Restaurants, Pubs, Bars, American (Traditional)"
c7AgvRYdilAaGEYYYCDb1g,9,2,7,2.44,2.86,0.22,-0.41999999999999993,Indianapolis,Broad Ripple Parking Garage,IN,46220,"Automotive, Parking"
c7DgBEq9biV4C2iRphNM9w,19,10,9,2.16,2.44,0.53,-0.2799999999999998,Nashville,Walgreens,TN,37076,"Beauty & Spas, Shopping, Drugstores, Cosmetics & Beauty Supply, Food, Convenience Stores, Photography Stores & Services"
c7INrwbYROzzGTfkd1XEdQ,60,19,41,4.63,4.73,0.32,-0.10000000000000053,Nashville,Essy Auto Service,TN,37211,"Automotive, Tires, Auto Repair, Body Shops"
c7NxZuibZ_fb6XgwcaUj8g,32,15,17,2.94,3.06,0.47,-0.1200000000000001,Indianapolis,LA Fitness,IN,46234,"Trainers, Fitness & Instruction, Gyms, Yoga, Active Life, Sports Clubs"
c7YFmyL1RDUmT6irYyFWVQ,54,13,41,3.37,3.41,0.24,-0.040000000000000036,Indianapolis,LongHorn Steakhouse,IN,46231,"Restaurants, Steakhouses, American (Traditional), Barbeque"
c7c26d1bj18nSRf5Sw4mWQ,18,11,7,2.78,3.43,0.61,-0.6500000000000004,Nashville,Nashtag,TN,37064,"Venues & Event Spaces, Beer, Wine & Spirits, Event Planning & Services, Escape Games, Laser Tag, Summer Camps, Food, Active Life"
c7dC_fiXquGaWXyLcENyaw,30,7,23,3.9,3.91,0.23,-0.010000000000000231,Nashville,Emery Wood Fired,TN,37212,"Restaurants, American (New)"
c7rFNrVChGDhJzlDjCvscQ,16,3,13,3.62,3.38,0.19,0.2400000000000002,Nashville,Shreeji International Market,TN,37219,"Ethnic Food, Specialty Food, Food, International Grocery, Grocery"
c88cG9DstIqOKcurNtx9QA,183,20,163,4.22,4.17,0.11,0.04999999999999982,Nashville,The Post East,TN,37206,"Sandwiches, Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants"
c8CItlRk2Lcz0izTL0Kfgw,9,6,3,2.78,5.0,0.67,-2.22,Indianapolis,Southport Discount Appliance,IN,46227,"Local Services, Appliances & Repair"
c8DTZaNcmhX8bVSXnY3ocQ,76,8,68,3.72,3.76,0.11,-0.03999999999999959,Indianapolis,McAlister's Deli,IN,46240,"Sandwiches, Salad, Restaurants, Delis"
c8GjPIOTGVmIemT7j5_SyQ,6,1,5,4.33,4.2,0.17,0.1299999999999999,Nashville,Wild Birds Unlimited,TN,37204,"Pets, Nurseries & Gardening, Pet Stores, Hobby Shops, Bird Shops, Home & Garden, Shopping"
c8R7kt6bpkc--N7l7V3OfA,164,32,132,3.22,3.46,0.2,-0.23999999999999977,Indianapolis,Bub's Burgers & Ice Cream,IN,46077,"Burgers, Food, Restaurants, Ice Cream & Frozen Yogurt"
c8_GqZbu9vGgBsdooQQeyA,8,4,4,2.75,2.75,0.5,0.0,Nashville,Little Caesars,TN,37188,"Pizza, Restaurants"
c8dKSzk-DU3MxLvK4sd7XA,6,2,4,1.67,2.0,0.33,-0.33000000000000007,Nashville,E.L. Construction,TN,37205,"Home Services, Handyman, Contractors"
c8u4jND0nfhtWNiLUQgAtQ,15,1,14,2.87,3.0,0.07,-0.1299999999999999,Indianapolis,CVS Pharmacy,IN,46226,"Food, Convenience Stores, Health & Medical, Drugstores, Shopping, Pharmacy"
c8wmLGGdzNxVykGQA5NbRw,53,2,51,3.26,3.27,0.04,-0.010000000000000231,Indianapolis,Noodles & Company,IN,46220,"Comfort Food, Asian Fusion, Mediterranean, Salad, Noodles, Pasta Shops, Food, Chinese, Greek, American (New), Italian, Restaurants, Specialty Food"
c91M7EP64NbR_f_TVT9RLw,7,3,4,2.57,2.75,0.43,-0.18000000000000016,Nashville,Green Hills Lawnmower,TN,37215,"Landscaping, Home & Garden, Home Services, Shopping, Nurseries & Gardening"
c9DPHLTlW2jfFrOr9Gl0NQ,5,1,4,3.0,3.5,0.2,-0.5,Nashville,Coach Outlet,TN,37214,"Shopping, Outlet Stores"
c9qf-X4XhyS1LcZPODoSNQ,73,22,51,3.38,3.57,0.3,-0.18999999999999995,Nashville,The Draft Room at Kings - Franklin,TN,37607,"Restaurants, American (Traditional), Gastropubs, Bars, Nightlife, Sports Bars"
c9xqgmDhcxy36BhyVOaPjA,11,6,5,3.91,4.8,0.55,-0.8899999999999997,Nashville,Emerson Grace,TN,37204,"Men's Clothing, Fashion, Shopping, Women's Clothing, Shoe Stores, Accessories"
cA7BGh8cklHO3Gnxiz8wCw,5,1,4,3.2,3.75,0.2,-0.5499999999999998,Nashville,Donelson Jewelry,TN,37214,"Jewelry Repair, Local Services, Shopping, Watches, Jewelry"
cAAo0cr8Dw-gVHpHLgjoYg,39,13,26,3.77,4.27,0.33,-0.49999999999999956,Indianapolis,First Friends K-9,IN,46038,"Pet Services, Pets"
cAAtoYUKC_Z8AmSF95mjcg,454,89,365,3.89,3.95,0.2,-0.06000000000000005,Nashville,Two Boots Nashville,TN,37203,"Gluten-Free, Restaurants, Pizza"
cAM5bzRSCIA402mUBbLXiw,9,4,5,5.0,5.0,0.44,0.0,Nashville,The Nail Pawlor,TN,37211,"Pet Groomers, Pet Services, Pets"
cAMQGuopIJ8AgyeXciFNcw,113,7,106,4.42,4.4,0.06,0.019999999999999574,Indianapolis,Centerpoint Brewing,IN,46202,"Beer Bar, Nightlife, Breweries, Bars, Food, Beer, Wine & Spirits"
cAQet73a94upmeg_a4BdSg,5,2,3,5.0,5.0,0.4,0.0,Nashville,Ejo Details,TN,37208,"Car Wash, Automotive, Auto Detailing"
cAUPs_fqV7BUArF_9F9iQg,46,6,40,2.57,2.62,0.13,-0.050000000000000266,Nashville,Roosters Texas Style BBQ and Steakhouse,TN,37203,"Barbeque, Restaurants"
cAWW8h_LXJnT7mtqUDj0Zw,366,177,189,2.04,2.37,0.48,-0.33000000000000007,Nashville,Millennium Maxwell House Hotel Nashville,TN,37228,"Local Flavor, Event Planning & Services, Hotels & Travel, Hotels"
cAXgBoj8mkcHEEg_FtmI4A,6,0,6,4.67,4.67,0.0,0.0,Nashville,Best Donuts,TN,37075,"Donuts, Restaurants, Food, Cafes, Breakfast & Brunch"
cA_bpmM4hyNv5ERtSvYaIQ,166,22,144,3.81,3.78,0.13,0.03000000000000025,Indianapolis,City Barbeque,IN,46224,"Restaurants, Event Planning & Services, Barbeque, Caterers, American (Traditional)"
cAgL9EaXpjbLg-jAgQC5KA,28,7,21,2.43,2.71,0.25,-0.2799999999999998,Indianapolis,Bob Evans,IN,46142,"Bed & Breakfast, Breakfast & Brunch, Restaurants, Hotels & Travel, Comfort Food, American (Traditional), Salad"
cB1FSpJsnEt2oN2hFuu2gg,11,3,8,4.55,4.38,0.27,0.16999999999999993,Indianapolis,Urban Society Salon,IN,46032,"Hair Salons, Hair Stylists, Beauty & Spas"
cB8owrRlOB7wKBAWFMERrQ,16,1,15,4.69,4.67,0.06,0.020000000000000462,Indianapolis,Athena's Fashion Boutique,IN,46203,"Shopping, Fashion, Swimwear, Women's Clothing, Used, Vintage & Consignment, Accessories"
cBDZYBt68vjNdX0q9Acn3Q,10,6,4,4.6,5.0,0.6,-0.40000000000000036,Nashville,All Time Fitness,TN,37072,"Trainers, Gyms, Fitness & Instruction, Active Life, Yoga, Martial Arts"
cBHzDxKCsosdDI4UR3w-eg,87,16,71,3.83,3.94,0.18,-0.10999999999999988,Nashville,The Family Wash,TN,37206,"Restaurants, Bars, Music Venues, American (Traditional), Arts & Entertainment, Nightlife"
